"NRC3_old","_defaultColorIndex","epoch","id","lamW","name"
"0.07348540050538835","5","53","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07378159483652408","5","54","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07405258092313366","5","55","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07429455579067205","5","56","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07449093290059457","5","57","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07465917225174858","5","58","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07480638692902626","5","59","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07492800657805739","5","60","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07500213132247058","5","61","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07507031764694085","5","62","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07509631325525731","5","63","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07510388301565793","5","64","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07505659872948674","5","65","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07500272307891866","5","66","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07492107277016727","5","67","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07479351091528746","5","68","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07463664392942174","5","69","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.0744666437595222","5","70","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07426179970296574","5","71","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07400447562138797","5","72","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07371276154140098","5","73","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07339287282808572","5","74","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07303673019774155","5","75","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07262797605386263","5","76","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.0721903052816557","5","77","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.0717101386221498","5","78","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07119072096299338","5","79","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07062670720262727","5","80","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.07001069044499719","5","81","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.0693676246456166","5","82","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.06866569270965513","5","83","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.06794464057841913","5","84","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.06718446428412654","5","85","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.06637761391605837","5","86","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.06553156266407044","5","87","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.06465582372294254","5","88","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.06375347201234326","5","89","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.06283828649957177","5","90","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.061901136965060305","5","91","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.06095723421594027","5","92","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.05999805142877366","5","93","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.05903885154762304","5","94","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.058067732778869216","5","95","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.057115398863225086","5","96","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.056173332083237736","5","97","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.05526103299026799","5","98","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.05437668967175592","5","99","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.053513650716089725","5","100","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.052685822646202515","5","101","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.05188948008649644","5","102","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.051108578193363965","5","103","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.05035615027021499","5","104","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04963873131720514","5","105","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04893711378639111","5","106","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04825240248184477","5","107","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04757012579367961","5","108","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.0468810290251986","5","109","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04620396372093641","5","110","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.045499173307306774","5","111","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04479675607465002","5","112","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04408563133409282","5","113","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04335239311308418","5","114","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04258619684342354","5","115","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04179628512294127","5","116","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04097749675084295","5","117","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.04013040255583636","5","118","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.03927206191736797","5","119","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.03837316787607848","5","120","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.037436655420662025","5","121","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.0364829310804523","5","122","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.03550409181504118","5","123","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.03450701424441121","5","124","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.033507913143024634","5","125","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.03247678731256177","5","126","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.031432758672692906","5","127","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.030384157777919002","5","128","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.029331132392276076","5","129","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.02827235690970277","5","130","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.027210841222207814","5","131","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.026153046709789515","5","132","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.025099651627892544","5","133","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.024051514561466727","5","134","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.02300591368767439","5","135","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.021988729869102486","5","136","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.020980890337144488","5","137","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.01998268099512614","5","138","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.01900876205061273","5","139","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.01804809551743232","5","140","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.017101554089763115","5","141","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.016186137624719123","5","142","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.015292430754748313","5","143","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.014412004531177703","5","144","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.013578456773180396","5","145","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.012773441274784077","5","146","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.011998148762509063","5","147","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.011249300287268147","5","148","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.010542201582534492","5","149","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.009875025787538882","5","150","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.009249653816582415","5","151","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.008655104238499764","5","152","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.008116256965850381","5","153","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.007628826475046851","5","154","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.007184365485529304","5","155","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.006800032702759024","5","156","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.006476592308321827","5","157","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.006222060533399952","5","158","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.006030189340622445","5","159","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.005893003779484156","5","160","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.005825701745308289","5","161","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.005813651013166499","5","162","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.005822415659927874","5","163","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.005908278598986104","5","164","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.006011572551518643","5","165","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.0061650137000431645","5","166","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.00633006191360775","5","167","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.006520182811953947","5","168","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.006716186488888487","5","169","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.006916805863850457","5","170","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.0071511172386101","5","171","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.007368447649147806","5","172","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.007589084719642982","5","173","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.0078081610553790825","5","174","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.008015841667923091","5","175","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.008235266919002178","5","176","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.008433969959851054","5","177","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.00863928277559397","5","178","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.008820915319464781","5","179","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.009003391625404195","5","180","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.009186404494092006","5","181","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.009359018654875019","5","182","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.009512683386207725","5","183","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.009662606018595721","5","184","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.009804915839407295","5","185","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.009942968280060324","5","186","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.010070126860781793","5","187","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.010206303561518896","5","188","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.010307017822842579","5","189","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.010415414668123435","5","190","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.010496741519227023","5","191","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.010602095241160953","5","192","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.010694684696316013","5","193","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.010774443515384414","5","194","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.01084147472141214","5","195","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.010906207219180593","5","196","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.010965643906390961","5","197","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.011010002918211897","5","198","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.011055074671662564","5","199","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.011096435529307353","5","200","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.011115201782949795","5","201","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.011141789301264252","5","202","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.011163504968452885","5","203","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.011172654797783718","5","204","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.01118836255755441","5","205","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.011205933077673464","5","206","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
"0.011195695430892121","5","207","8780bf1e-ed9a-400b-93fa-d123fbeb5603","0.01","Mgelu_DS1_Osgd_W0.01"
