"NRC3_old","_defaultColorIndex","c","id","name"
"0.34888724770757557","5","0.009657178555164968","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3484730936852351","5","0.009933097942455395","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3480624421551526","5","0.010209017329745823","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3476551348088221","5","0.010484936717036252","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.34725102373880096","5","0.010760856104326678","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3468499705067735","5","0.011036775491617107","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.346451845316103","5","0.011312694878907533","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3460565262749126","5","0.011588614266197962","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.34566389873788544","5","0.01186453365348839","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3452738547167519","5","0.012140453040778817","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3448862923509098","5","0.012416372428069245","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.34450111543085077","5","0.012692291815359672","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.34411823296810173","5","0.0129682112026501","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3437375588062542","5","0.013244130589940527","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.34335901126838647","5","0.013520049977230955","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.34298251283680803","5","0.013795969364521384","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.34260798986157665","5","0.01407188875181181","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.34223537229469725","5","0.014347808139102238","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.34186459344728976","5","0.014623727526392665","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3414955897673498","5","0.014899646913683093","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3411283006360088","5","0.015175566300973522","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3407626681804473","5","0.015451485688263948","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3403986371018298","5","0.015727405075554375","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.34003615451681407","5","0.016003324462844803","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33967516981134926","5","0.016279243850135232","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3393156345056216","5","0.01655516323742566","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3389575021291235","5","0.01683108262471609","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3386007281049392","5","0.017107002012006513","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33824526964242624","5","0.017382921399296942","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33789108563756404","5","0.01765884078658737","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33753813658030946","5","0.0179347601738778","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3371863844683679","5","0.018210679561168227","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33683579272684544","5","0.018486598948458652","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3364863261333008","5","0.01876251833574908","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3361379507477586","5","0.01903843772303951","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3357906338472909","5","0.019314357110329937","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3354443438648071","5","0.019590276497620365","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3350990503317269","5","0.01986619588491079","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33475472382423943","5","0.02014211527220122","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33441133591287847","5","0.020418034659491647","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3340688591151681","5","0.020693954046782075","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3337272668511129","5","0.020969873434072504","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3333865334013267","5","0.02124579282136293","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33304663386761263","5","0.021521712208653357","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33270754413581966","5","0.021797631595943785","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33236924084082003","5","0.022073550983234214","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3320317013334579","5","0.022349470370524642","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3316949036493389","5","0.022625389757815067","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33135882647933523","5","0.022901309145105495","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3310234491416928","5","0.023177228532395924","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3306887515556354","5","0.023453147919686352","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33035471421636964","5","0.02372906730697678","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.33002131817140035","5","0.024004986694267205","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3296885449980737","5","0.024280906081557634","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3293563767822714","5","0.024556825468848062","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32902479609818464","5","0.02483274485613849","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32869378598910176","5","0.02510866424342892","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3283633299491483","5","0.025384583630719344","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3280334119059227","5","0.025660503018009772","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32770401620397405","5","0.0259364224053002","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.327375127589073","5","0.02621234179259063","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32704673119323024","5","0.026488261179881054","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32671881252041807","5","0.026764180567171482","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32639135743295766","5","0.02704009995446191","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32606435213853197","5","0.02731601934175234","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32573778317779145","5","0.027591938729042767","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32541163741251905","5","0.027867858116333192","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3250859020143234","5","0.02814377750362362","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3247605644538336","5","0.02841969689091405","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32443561249036657","5","0.028695616278204477","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32411103416204323","5","0.028971535665494905","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32378681777632934","5","0.02924745505278533","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3234629519009802","5","0.02952337444007576","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32313942535536566","5","0.029799293827366187","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3228162272021595","5","0.030075213214656615","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3224933467393722","5","0.030351132601947044","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32217077349271056","5","0.03062705198923747","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3218484972082486","5","0.030902971376527897","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32152650784539394","5","0.031178890763818325","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3212047955701345","5","0.03145481015110875","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3208833507485534","5","0.03173072953839918","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.32056216394059867","5","0.03200664892568961","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3202412258940945","5","0.032282568312980035","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31992052753898453","5","0.032558487700270464","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31960005998179514","5","0.03283440708756089","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3192798145003086","5","0.03311032647485132","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3189597825384372","5","0.03338624586214175","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3186399557012878","5","0.03366216524943218","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3183203257504101","5","0.033938084636722606","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3180008845992186","5","0.03421400402401303","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31768162430858154","5","0.034489923411303455","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31736253708256895","5","0.034765842798593884","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3170436152643535","5","0.03504176218588431","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31672485133225664","5","0.03531768157317474","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3164062378959344","5","0.03559360096046517","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31608776769269664","5","0.0358695203477556","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31576943358395426","5","0.036145439735046025","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3154512285517886","5","0.036421359122336454","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.315133145695638","5","0.036697278509626875","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3148151782290979","5","0.036973197896917304","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31449731947682685","5","0.03724911728420773","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31417956287155796","5","0.03752503667149816","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3138619019512079","5","0.03780095605878859","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31354433035608226","5","0.03807687544607902","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31322684182617155","5","0.038352794833369445","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3129094301985356","5","0.038628714220659874","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3125920894047716","5","0.0389046336079503","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31227481346856373","5","0.03918055299524073","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31195759650330995","5","0.03945647238253115","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3116404327098247","5","0.03973239176982158","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31132331637411265","5","0.04000831115711201","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.31100624186521175","5","0.04028423054440244","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3106892036331034","5","0.040560149931692865","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3103721962066861","5","0.040836069318983294","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3100552141918117","5","0.04111198870627372","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30973825226937995","5","0.04138790809356415","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3094213051934912","5","0.04166382748085458","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30910436778965367","5","0.04193974686814501","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30878743495304406","5","0.04221566625543543","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3084705016468198","5","0.04249158564272586","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3081535629004793","5","0.042767505030016285","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30783661380827204","5","0.043043424417306714","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3075196495276522","5","0.04331934380459714","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3072026652777785","5","0.04359526319188757","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30688565633805526","5","0.043871182579178","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3065686180467162","5","0.04414710196646843","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30625154579944663","5","0.044423021353758856","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3059344350480457","5","0.044698940741049284","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.305617281299124","5","0.044974860128339705","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30530008011283866","5","0.045250779515630134","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30498282710166225","5","0.04552669890292056","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3046655179291854","5","0.04580261829021099","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30434814830895196","5","0.04607853767750142","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3040307140033252","5","0.04635445706479185","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3037132108223847","5","0.046630376452082276","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30339563462285213","5","0.046906295839372704","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3030779813070457","5","0.04718221522666313","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30276024682186214","5","0.04745813461395356","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30244242715778447","5","0.04773405400124398","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3021245183479164","5","0.04800997338853441","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30180651646704154","5","0.04828589277582484","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.3014884176307055","5","0.04856181216311527","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30117021799432303","5","0.048837731550405696","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30085191375230663","5","0.049113650937696124","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30053350113721744","5","0.04938957032498655","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.30021497641893713","5","0.04966548971227698","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.2998963359038607","5","0.04994140909956741","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.29957757593410916","5","0.05021732848685784","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.29925869288676094","5","0.05049324787414826","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.2989396831731032","5","0.05076916726143869","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.29862054323789994","5","0.051045086648729115","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.298301269558679","5","0.051321006036019544","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.29798185864503546","5","0.05159692542330997","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.2976623070379516","5","0.0518728448106004","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.2973426113091334","5","0.05214876419789083","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.29702276806036243","5","0.05242468358518126","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.2967027739228628","5","0.052700602972471686","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.2963826255566832","5","0.05297652235976211","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.29606231965009266","5","0.053252441747052535","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.2957418529189912","5","0.053528361134342964","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.29542122210633276","5","0.05380428052163339","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.2951004239815623","5","0.05408019990892382","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.2947794553400649","5","0.05435611929621425","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
"0.29445831300262787","5","0.05463203868350468","8780bf1e-ed9a-400b-93fa-d123fbeb5603","Mgelu_DS1_Osgd_W0.01"
