"Step","Ehopper_Mno_relu_DS10000_W0.001_lr0.01 - train.NRC2","Ehopper_Mno_relu_DS10000_W0.001_lr0.01 - train.NRC2__MIN","Ehopper_Mno_relu_DS10000_W0.001_lr0.01 - train.NRC2__MAX"
"137","0.00001654255720495712","0.00001654255720495712","0.00001654255720495712"
"138","0.000016520838471478783","0.000016520838471478783","0.000016520838471478783"
"139","0.00001583469202159904","0.00001583469202159904","0.00001583469202159904"
"140","0.000015644864106434397","0.000015644864106434397","0.000015644864106434397"
"141","0.00001646105920372065","0.00001646105920372065","0.00001646105920372065"
"142","0.000015772198821650818","0.000015772198821650818","0.000015772198821650818"
"143","0.00001587864971952513","0.00001587864971952513","0.00001587864971952513"
"144","0.00001680688546912279","0.00001680688546912279","0.00001680688546912279"
"145","0.000016101994333439507","0.000016101994333439507","0.000016101994333439507"
"146","0.000016157684513018467","0.000016157684513018467","0.000016157684513018467"
"147","0.000015913894458208233","0.000015913894458208233","0.000015913894458208233"
"148","0.00001672426333243493","0.00001672426333243493","0.00001672426333243493"
"149","0.000015969828382367268","0.000015969828382367268","0.000015969828382367268"
"150","0.00001619618160475511","0.00001619618160475511","0.00001619618160475511"
"151","0.00001655542837397661","0.00001655542837397661","0.00001655542837397661"
"152","0.000016033611245802604","0.000016033611245802604","0.000016033611245802604"
"153","0.000016643885828671046","0.000016643885828671046","0.000016643885828671046"
"154","0.000016660676919855177","0.000016660676919855177","0.000016660676919855177"
"155","0.00001725599759083707","0.00001725599759083707","0.00001725599759083707"
"156","0.000016024556316551752","0.000016024556316551752","0.000016024556316551752"
"157","0.00001670451820245944","0.00001670451820245944","0.00001670451820245944"
"158","0.000016411449905717745","0.000016411449905717745","0.000016411449905717745"
"159","0.000016771835362305865","0.000016771835362305865","0.000016771835362305865"
"160","0.00001767506000760477","0.00001767506000760477","0.00001767506000760477"
"161","0.000016755582691985182","0.000016755582691985182","0.000016755582691985182"
"162","0.000016356920241378248","0.000016356920241378248","0.000016356920241378248"
"163","0.000016003778000595048","0.000016003778000595048","0.000016003778000595048"
"164","0.00001582280674483627","0.00001582280674483627","0.00001582280674483627"
"165","0.000015935420378809795","0.000015935420378809795","0.000015935420378809795"
"166","0.000015940930097713135","0.000015940930097713135","0.000015940930097713135"
"167","0.000016660869732731953","0.000016660869732731953","0.000016660869732731953"
"168","0.000016176238204934634","0.000016176238204934634","0.000016176238204934634"
"169","0.000016550762666156515","0.000016550762666156515","0.000016550762666156515"
"170","0.000016813060938147828","0.000016813060938147828","0.000016813060938147828"
"171","0.0000168249989656033","0.0000168249989656033","0.0000168249989656033"
"172","0.000016040356058510952","0.000016040356058510952","0.000016040356058510952"
"173","0.000017110087355831638","0.000017110087355831638","0.000017110087355831638"
"174","0.000016948315533227287","0.000016948315533227287","0.000016948315533227287"
"175","0.00001628201425774023","0.00001628201425774023","0.00001628201425774023"
"176","0.000016805821360321715","0.000016805821360321715","0.000016805821360321715"
"177","0.00001659966801526025","0.00001659966801526025","0.00001659966801526025"
"178","0.000016950531062320806","0.000016950531062320806","0.000016950531062320806"
"179","0.00001768558104231488","0.00001768558104231488","0.00001768558104231488"
"180","0.000017774365915101953","0.000017774365915101953","0.000017774365915101953"
"181","0.000017685946659184992","0.000017685946659184992","0.000017685946659184992"
"182","0.00001727930794004351","0.00001727930794004351","0.00001727930794004351"
"183","0.00001742221684253309","0.00001742221684253309","0.00001742221684253309"
"184","0.000017110798580688424","0.000017110798580688424","0.000017110798580688424"
"185","0.000017681191820884123","0.000017681191820884123","0.000017681191820884123"
"186","0.000016556348782614805","0.000016556348782614805","0.000016556348782614805"
"187","0.00001698738196864724","0.00001698738196864724","0.00001698738196864724"
"188","0.000017041076716850512","0.000017041076716850512","0.000017041076716850512"
"189","0.00001694751699687913","0.00001694751699687913","0.00001694751699687913"
"190","0.000017324058717349544","0.000017324058717349544","0.000017324058717349544"
"191","0.000018375043509877287","0.000018375043509877287","0.000018375043509877287"
"192","0.00001701824839983601","0.00001701824839983601","0.00001701824839983601"
"193","0.000017469852537033148","0.000017469852537033148","0.000017469852537033148"
"194","0.000017180565919261426","0.000017180565919261426","0.000017180565919261426"
"195","0.00001610274557606317","0.00001610274557606317","0.00001610274557606317"
"196","0.000017220949303009547","0.000017220949303009547","0.000017220949303009547"
"197","0.00001633065039641224","0.00001633065039641224","0.00001633065039641224"
"198","0.000016592575775575824","0.000016592575775575824","0.000016592575775575824"
"199","0.000016485706510138698","0.000016485706510138698","0.000016485706510138698"
"200","0.000018169545001001097","0.000018169545001001097","0.000018169545001001097"
