"Step","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.proj_error_H2W","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.proj_error_H2W__MIN","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.proj_error_H2W__MAX"
"35","0.00021617159654852003","0.00021617159654852003","0.00021617159654852003"
"36","0.00021364518033806235","0.00021364518033806235","0.00021364518033806235"
"37","0.00021106212807353586","0.00021106212807353586","0.00021106212807353586"
"38","0.00020859940559603274","0.00020859940559603274","0.00020859940559603274"
"39","0.00020617013797163963","0.00020617013797163963","0.00020617013797163963"
"40","0.00020363536896184087","0.00020363536896184087","0.00020363536896184087"
"41","0.00020114678773097694","0.00020114678773097694","0.00020114678773097694"
"42","0.00019869973766617477","0.00019869973766617477","0.00019869973766617477"
"43","0.00019637905643321574","0.00019637905643321574","0.00019637905643321574"
"44","0.00019407592481002212","0.00019407592481002212","0.00019407592481002212"
"45","0.0001917689951369539","0.0001917689951369539","0.0001917689951369539"
"46","0.00018955362611450255","0.00018955362611450255","0.00018955362611450255"
"47","0.0001873115252237767","0.0001873115252237767","0.0001873115252237767"
"48","0.00018510651716496795","0.00018510651716496795","0.00018510651716496795"
"49","0.00018300818919669837","0.00018300818919669837","0.00018300818919669837"
"50","0.00018101083696819842","0.00018101083696819842","0.00018101083696819842"
"51","0.00017911074974108487","0.00017911074974108487","0.00017911074974108487"
"52","0.00017713906709104776","0.00017713906709104776","0.00017713906709104776"
"53","0.0001753183314576745","0.0001753183314576745","0.0001753183314576745"
"54","0.00017327236128039658","0.00017327236128039658","0.00017327236128039658"
"55","0.00017140603449661285","0.00017140603449661285","0.00017140603449661285"
"56","0.00016977268387563527","0.00016977268387563527","0.00016977268387563527"
"57","0.00016766920452937484","0.00016766920452937484","0.00016766920452937484"
"58","0.0001655736705288291","0.0001655736705288291","0.0001655736705288291"
"59","0.00016354952822439373","0.00016354952822439373","0.00016354952822439373"
"60","0.0001621230476303026","0.0001621230476303026","0.0001621230476303026"
"61","0.00016018511087168008","0.00016018511087168008","0.00016018511087168008"
"62","0.00015824756701476872","0.00015824756701476872","0.00015824756701476872"
"63","0.00015659135533496737","0.00015659135533496737","0.00015659135533496737"
"64","0.00015459656424354762","0.00015459656424354762","0.00015459656424354762"
"65","0.00015259196516126394","0.00015259196516126394","0.00015259196516126394"
"66","0.0001505878462921828","0.0001505878462921828","0.0001505878462921828"
"67","0.00014886498684063554","0.00014886498684063554","0.00014886498684063554"
"68","0.000146970443893224","0.000146970443893224","0.000146970443893224"
"69","0.00014497518714051694","0.00014497518714051694","0.00014497518714051694"
"70","0.00014301321061793715","0.00014301321061793715","0.00014301321061793715"
"71","0.00014108134200796485","0.00014108134200796485","0.00014108134200796485"
"72","0.0001391749974573031","0.0001391749974573031","0.0001391749974573031"
"73","0.00013726709585171193","0.00013726709585171193","0.00013726709585171193"
"74","0.00013542563829105347","0.00013542563829105347","0.00013542563829105347"
"75","0.00013357405259739608","0.00013357405259739608","0.00013357405259739608"
"76","0.0001317347341682762","0.0001317347341682762","0.0001317347341682762"
"77","0.00012991976109333336","0.00012991976109333336","0.00012991976109333336"
"78","0.00012813275679945946","0.00012813275679945946","0.00012813275679945946"
"79","0.00012635729217436165","0.00012635729217436165","0.00012635729217436165"
"80","0.00012459410936571658","0.00012459410936571658","0.00012459410936571658"
"81","0.00012286553101148456","0.00012286553101148456","0.00012286553101148456"
"82","0.00012116019206587225","0.00012116019206587225","0.00012116019206587225"
"83","0.0001194862270494923","0.0001194862270494923","0.0001194862270494923"
"84","0.00011783564696088433","0.00011783564696088433","0.00011783564696088433"
"85","0.00011619540600804612","0.00011619540600804612","0.00011619540600804612"
"86","0.00011457056098151952","0.00011457056098151952","0.00011457056098151952"
"87","0.000112989051558543","0.000112989051558543","0.000112989051558543"
"88","0.00011142111179651693","0.00011142111179651693","0.00011142111179651693"
"89","0.00010990262671839446","0.00010990262671839446","0.00010990262671839446"
"90","0.00010837726586032659","0.00010837726586032659","0.00010837726586032659"
"91","0.00010686798486858606","0.00010686798486858606","0.00010686798486858606"
"92","0.00010539060895098373","0.00010539060895098373","0.00010539060895098373"
"93","0.00010393551929155365","0.00010393551929155365","0.00010393551929155365"
"94","0.00010250998457195237","0.00010250998457195237","0.00010250998457195237"
"95","0.00010109833965543658","0.00010109833965543658","0.00010109833965543658"
"96","0.00009965839853975922","0.00009965839853975922","0.00009965839853975922"
"97","0.00009820603736443445","0.00009820603736443445","0.00009820603736443445"
"98","0.00009677802154328674","0.00009677802154328674","0.00009677802154328674"
"99","0.00009540759492665529","0.00009540759492665529","0.00009540759492665529"
"100","0.00009404352022102103","0.00009404352022102103","0.00009404352022102103"
"101","0.0000926912616705522","0.0000926912616705522","0.0000926912616705522"
"102","0.00009134683205047622","0.00009134683205047622","0.00009134683205047622"
"103","0.0000900292070582509","0.0000900292070582509","0.0000900292070582509"
"104","0.00008870739839039743","0.00008870739839039743","0.00008870739839039743"
"105","0.00008740728662814945","0.00008740728662814945","0.00008740728662814945"
"106","0.00008610193617641926","0.00008610193617641926","0.00008610193617641926"
"107","0.00008481106488034129","0.00008481106488034129","0.00008481106488034129"
"108","0.00008354782039532438","0.00008354782039532438","0.00008354782039532438"
"109","0.00008229647937696427","0.00008229647937696427","0.00008229647937696427"
"110","0.00008105544839054346","0.00008105544839054346","0.00008105544839054346"
"111","0.00007979994552442804","0.00007979994552442804","0.00007979994552442804"
"112","0.00007856950105633587","0.00007856950105633587","0.00007856950105633587"
"113","0.0000773509600549005","0.0000773509600549005","0.0000773509600549005"
"114","0.00007613855268573388","0.00007613855268573388","0.00007613855268573388"
"115","0.00007494726742152125","0.00007494726742152125","0.00007494726742152125"
"116","0.00007376770372502506","0.00007376770372502506","0.00007376770372502506"
"117","0.00007260541315190494","0.00007260541315190494","0.00007260541315190494"
"118","0.0000714402922312729","0.0000714402922312729","0.0000714402922312729"
"119","0.00007029783591860905","0.00007029783591860905","0.00007029783591860905"
"120","0.00006917026621522382","0.00006917026621522382","0.00006917026621522382"
"121","0.00006805704470025375","0.00006805704470025375","0.00006805704470025375"
"122","0.00006696210039081052","0.00006696210039081052","0.00006696210039081052"
"123","0.00006587220559595153","0.00006587220559595153","0.00006587220559595153"
"124","0.0000648065033601597","0.0000648065033601597","0.0000648065033601597"
"125","0.00006374416989274323","0.00006374416989274323","0.00006374416989274323"
"126","0.00006270012818276882","0.00006270012818276882","0.00006270012818276882"
"127","0.00006166975072119385","0.00006166975072119385","0.00006166975072119385"
"128","0.00006064018452889286","0.00006064018452889286","0.00006064018452889286"
"129","0.000059629448514897376","0.000059629448514897376","0.000059629448514897376"
"130","0.00005861205863766372","0.00005861205863766372","0.00005861205863766372"
"131","0.00005763231820310466","0.00005763231820310466","0.00005763231820310466"
"132","0.00005666516881319694","0.00005666516881319694","0.00005666516881319694"
"133","0.00005570440771407448","0.00005570440771407448","0.00005570440771407448"
"134","0.000054755801102146506","0.000054755801102146506","0.000054755801102146506"
"135","0.000053819840104551986","0.000053819840104551986","0.000053819840104551986"
"136","0.000052903218602295965","0.000052903218602295965","0.000052903218602295965"
"137","0.000051993640227010474","0.000051993640227010474","0.000051993640227010474"
"138","0.000051098006224492565","0.000051098006224492565","0.000051098006224492565"
"139","0.000050209768232889473","0.000050209768232889473","0.000050209768232889473"
"140","0.0000493307743454352","0.0000493307743454352","0.0000493307743454352"
"141","0.00004846697629545815","0.00004846697629545815","0.00004846697629545815"
"142","0.000047616249503334984","0.000047616249503334984","0.000047616249503334984"
"143","0.00004677235847339034","0.00004677235847339034","0.00004677235847339034"
"144","0.00004593432095134631","0.00004593432095134631","0.00004593432095134631"
"145","0.00004511269071372226","0.00004511269071372226","0.00004511269071372226"
"146","0.000044296808482613415","0.000044296808482613415","0.000044296808482613415"
"147","0.00004348554284661077","0.00004348554284661077","0.00004348554284661077"
"148","0.00004270208955858834","0.00004270208955858834","0.00004270208955858834"
"149","0.000041927276470232755","0.000041927276470232755","0.000041927276470232755"
"150","0.00004116443597013131","0.00004116443597013131","0.00004116443597013131"
"151","0.00004041665670229122","0.00004041665670229122","0.00004041665670229122"
"152","0.00003970042962464504","0.00003970042962464504","0.00003970042962464504"
"153","0.0000389818123949226","0.0000389818123949226","0.0000389818123949226"
"154","0.00003825527892331593","0.00003825527892331593","0.00003825527892331593"
"155","0.00003755314537556842","0.00003755314537556842","0.00003755314537556842"
"156","0.000036857702070847154","0.000036857702070847154","0.000036857702070847154"
"157","0.00003616815592977218","0.00003616815592977218","0.00003616815592977218"
"158","0.00003548589302226901","0.00003548589302226901","0.00003548589302226901"
"159","0.00003481598469079472","0.00003481598469079472","0.00003481598469079472"
"160","0.00003416667095734738","0.00003416667095734738","0.00003416667095734738"
"161","0.000033532516681589186","0.000033532516681589186","0.000033532516681589186"
"162","0.000032909894798649475","0.000032909894798649475","0.000032909894798649475"
"163","0.00003232837843825109","0.00003232837843825109","0.00003232837843825109"
"164","0.000031758652767166495","0.000031758652767166495","0.000031758652767166495"
"165","0.000031202904210658744","0.000031202904210658744","0.000031202904210658744"
"166","0.00003065040073124692","0.00003065040073124692","0.00003065040073124692"
"167","0.00003010263026226312","0.00003010263026226312","0.00003010263026226312"
"168","0.00002956418029498309","0.00002956418029498309","0.00002956418029498309"
"169","0.000029034201361355372","0.000029034201361355372","0.000029034201361355372"
"170","0.000028514754376374185","0.000028514754376374185","0.000028514754376374185"
"171","0.000027997106371913105","0.000027997106371913105","0.000027997106371913105"
"172","0.000027484566089697182","0.000027484566089697182","0.000027484566089697182"
"173","0.000026984382202499546","0.000026984382202499546","0.000026984382202499546"
"174","0.000026488545699976385","0.000026488545699976385","0.000026488545699976385"
"175","0.000025999059289461002","0.000025999059289461002","0.000025999059289461002"
"176","0.00002551581201259978","0.00002551581201259978","0.00002551581201259978"
"177","0.000025047929739230312","0.000025047929739230312","0.000025047929739230312"
"178","0.00002459231654938776","0.00002459231654938776","0.00002459231654938776"
"179","0.000024147022486431524","0.000024147022486431524","0.000024147022486431524"
"180","0.00002370335641899146","0.00002370335641899146","0.00002370335641899146"
"181","0.00002326655521756038","0.00002326655521756038","0.00002326655521756038"
"182","0.000022834456103737466","0.000022834456103737466","0.000022834456103737466"
"183","0.000022407493815990165","0.000022407493815990165","0.000022407493815990165"
"184","0.000021991971152601764","0.000021991971152601764","0.000021991971152601764"
"185","0.000021580759494099766","0.000021580759494099766","0.000021580759494099766"
"186","0.000021177304006414488","0.000021177304006414488","0.000021177304006414488"
"187","0.00002078111174341757","0.00002078111174341757","0.00002078111174341757"
"188","0.000020387924450915307","0.000020387924450915307","0.000020387924450915307"
"189","0.000020005556507385336","0.000020005556507385336","0.000020005556507385336"
"190","0.000019626522771432064","0.000019626522771432064","0.000019626522771432064"
"191","0.00001925604374264367","0.00001925604374264367","0.00001925604374264367"
"192","0.00001889089253381826","0.00001889089253381826","0.00001889089253381826"
"193","0.000018528555301600136","0.000018528555301600136","0.000018528555301600136"
"194","0.000018175649529439397","0.000018175649529439397","0.000018175649529439397"
"195","0.00001782797698979266","0.00001782797698979266","0.00001782797698979266"
"196","0.000017484244381194003","0.000017484244381194003","0.000017484244381194003"
"197","0.000017146650861832313","0.000017146650861832313","0.000017146650861832313"
"198","0.000016815516573842615","0.000016815516573842615","0.000016815516573842615"
"199","0.000016489686458953656","0.000016489686458953656","0.000016489686458953656"
"200","0.000016168734873645008","0.000016168734873645008","0.000016168734873645008"
